target_model_id,cutoff_date,k,seed,evaluation_id,actual,pred,is_revealed,is_metric_cell,prediction_source
uni2-h,2025-01-10,1,0,eva.leaderboard.bach.validation,91.5,86.01018235016028,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.bracs.validation,65.1,66.05546811145318,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.breakhis.validation,85.9,83.77905188619692,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.camelyon16_small.test,84.9,85.0058460612482,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.camelyon16_small.validation,97.3,91.69433174328228,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.consep.validation,63.0,65.5073339211207,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.crc.validation,96.5,96.5,True,True,revealed
uni2-h,2025-01-10,1,0,eva.leaderboard.gleason_arvaniti.validation,77.5,78.72287800357884,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.mhist.test,82.4,86.4938277430525,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.monusac.test,64.2,69.45624140165445,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.panda_small.test,65.7,68.86294738790733,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.panda_small.validation,67.8,68.24441441237708,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.patch_camelyon.test,95.0,93.89921869748657,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.patch_camelyon.validation,94.4,91.77475379470991,False,True,pathopress
uni2-h,2025-01-10,1,0,eva.leaderboard.patch_camelyon_10shot.test,88.5,84.07417317725954,False,True,pathopress
uni2-h,2025-01-10,1,0,hest.ccrcc.gene_expression,63.2,61.852496497144216,False,True,pathopress
uni2-h,2025-01-10,1,0,hest.coad.gene_expression,65.075,63.416809777099836,False,True,pathopress
uni2-h,2025-01-10,1,0,hest.idc.gene_expression,79.49,77.77361770316574,False,True,pathopress
uni2-h,2025-01-10,1,0,hest.lung.gene_expression,77.935,76.96451093117815,False,True,pathopress
uni2-h,2025-01-10,1,0,hest.lymph_idc.gene_expression,63.635,62.57158660675705,False,True,pathopress
uni2-h,2025-01-10,1,0,hest.paad.gene_expression,75.005,73.05078909344246,False,True,pathopress
uni2-h,2025-01-10,1,0,hest.prad.gene_expression,67.845,68.36176104785189,False,True,pathopress
uni2-h,2025-01-10,1,0,hest.read.gene_expression,61.115,58.25662719214275,False,True,pathopress
uni2-h,2025-01-10,1,0,hest.skcm.gene_expression,83.03,78.82920415180708,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.bc_therapy.er-status,71.1,68.86027299170271,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.bc_therapy.grade,75.1,71.72917583049605,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.bc_therapy.her2-status,67.8,69.43596708406453,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.bc_therapy.residual-cancer-burden,59.0,57.107449519931734,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.bcnb.er,91.2,90.94639747328421,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.bcnb.her2,74.7,73.27013935581692,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.bcnb.pr,85.1,83.4192501035241,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.boehmk_.pfs,54.9,51.241851526352264,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.bracs.slidelevel-coarse,83.6,85.86441654724112,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.bracs.slidelevel-fine,79.3,80.52338594827776,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_brca.immune-class,69.4,69.58205297132672,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_brca.pik3ca-mutation,52.3,56.35774974226414,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_brca.tp53-mutation,76.6,78.92687813800565,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_ccrcc.bap1-mutation,69.7,63.62793333765344,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_ccrcc.immune-class,58.2,58.130391114430225,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_ccrcc.os,37.8,55.169396968727085,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_ccrcc.pbrm1-mutation,47.3,48.14727565591097,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_ccrcc.vhl-mutation,45.9,52.90587593345052,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_coad.acvr2a-mutation,79.8,75.1081356446951,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_coad.apc-mutation,72.2,70.74214859705461,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_coad.arid1a-mutation,74.5,77.95177065015663,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_coad.immune-class,61.3,61.28353295078287,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_coad.kras-mutation,67.9,63.92721945277528,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_coad.msi-h,88.4,86.71488314947072,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_coad.pik3ca-mutation,66.8,65.74294681445197,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_coad.setd1b-mutation,80.8,75.43011370492246,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_coad.tp53-mutation,73.4,68.61755149381483,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_gbm.egfr-mutation,61.9,64.14017712397285,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_gbm.immune-class,65.6,65.22789693528621,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_gbm.tp53-mutation,75.2,76.83282379869988,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_hnsc.casp8-mutation,36.6,47.23878201308641,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_hnsc.histologic-grade,79.7,75.2137369829617,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_hnsc.immune-class,61.4,63.43370927038095,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_hnsc.os,59.9,64.35308472445087,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_lscc.arid1a-mutation,36.5,40.87631579277642,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_lscc.histologic-grade,70.8,67.50949407449664,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_lscc.immune-class,67.1,68.84570176242754,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_lscc.keap1-mutation,63.2,59.364194483556915,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_luad.egfr-mutation,78.2,80.13245957820867,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_luad.immune-class,61.3,65.16351571031183,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_luad.kras-mutation,69.9,73.35901693408312,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_luad.os,50.0,53.38922290738834,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_luad.stk11-mutation,85.9,85.04014361399307,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_luad.tp53-mutation,73.1,69.79596498159306,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_ov.immune-class,50.9,54.14882528520274,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_pda.immune-class,53.4,53.692692289569145,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_pda.os,45.7,51.84478004911844,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_pda.smad4-mutation,41.6,50.152733053970564,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_ucec.ctnnb1-mutation,74.8,74.00535807648718,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_ucec.immune-class,60.7,60.8090209280353,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.cptac_ucec.pten-mutation,68.6,65.10220150213645,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.ebrains.diagnosis,98.5,98.28156508551352,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.ebrains.diagnosis-group,99.4,99.2706174015861,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.ebrains.idh-status,98.3,98.27755941001334,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.hancook.grading-scc-conventional-keratinizing,72.2,69.22556614180259,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.hancook.grading-scc-conventional-nonkeratinizing,72.7,64.83101796853524,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.hancook.lymphovascular-invasion-l,67.3,65.61507887857127,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.hancook.os-treatment-rdc,50.0,60.704181632125284,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.hancook.perineural-invasion-pn,71.5,71.45489387062396,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.hancook.primarily-metastasis,70.0,67.42749101103223,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.hancook.primary-tumor-site,93.2,91.67332303875995,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.hancook.vascular-invasion-v,68.5,64.90355079135477,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.herroi.response,64.0,63.977718385099536,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.imp.grade,98.7,98.95336077283842,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.mbc_.os,44.3,52.650561488919244,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.mbc_.recist,60.4,60.76147821301184,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.mut-het-rcc.bap1-mutation,89.1,86.24537374371799,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.mut-het-rcc.pbrm1-mutation,83.0,80.42812329514925,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.mut-het-rcc.setd2-mutation,74.2,72.2565386754526,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.nadt.response,65.1,64.6370901313399,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.natbrca.lymphovascular-invasion,56.2,57.281125891377094,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.ovarian.response,67.9,66.70403022715804,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.panda.isup-grade,94.6,94.26067854497197,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.sr386_.braf-mutant-binary,71.2,69.3180516953565,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.sr386_.died-within-5-years,69.0,65.61917429040133,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.sr386_.mmr-loss-binary,86.4,83.75687572634737,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.sr386_.os,62.5,60.94439046553505,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.sr386_.ras-mutant-binary,67.8,63.49510036218442,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.visiomel.relapse-noprev-melanoma,72.2,69.86555919722457,False,True,pathopress
uni2-h,2025-01-10,1,0,pathobench.exaone2025.visiomel.relapse-overall,74.8,76.2598004828492,False,True,pathopress
uni2-h,2025-01-10,1,0,pathorob.camelyon.robustness_index,54.4,55.10220326984063,False,True,pathopress
uni2-h,2025-01-10,1,0,pathorob.nature2026.camelyon.clustering_score,50.3193,85.97585433208376,False,True,pathopress
uni2-h,2025-01-10,1,0,pathorob.nature2026.tcga_4x4.clustering_score,56.4099,70.94157285367446,False,True,pathopress
uni2-h,2025-01-10,1,0,pathorob.nature2026.tolkach_esca.clustering_score,93.2628,97.66998244434443,False,True,pathopress
uni2-h,2025-01-10,1,0,pathorob.tcga_2x2.robustness_index,80.3,78.58082628850761,False,True,pathopress
uni2-h,2025-01-10,1,0,pathorob.tolkach_esca.robustness_index,92.3,93.45614108282959,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.bach.linear_probing,84.7,74.32819732132172,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.bracs.linear_probing,65.4,61.067650912124805,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.break_his.linear_probing,78.4,73.34910670870093,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.ccrcc.linear_probing,89.5,89.0579461848866,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.crc.linear_probing,93.9,93.54683539940518,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.esca.linear_probing,86.4,81.63684257323557,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.mhist.linear_probing,78.6,81.86035885633183,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.patch_camelyon.linear_probing,95.0,92.06463674087968,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.spider_breast.linear_probing,86.7,84.84137819804333,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.spider_colorectal.linear_probing,90.5,89.29081475571714,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.spider_skin.linear_probing,92.5,89.74161851736943,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.spider_thorax.linear_probing,95.1,93.46137122217819,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.tcga_crc_msi.linear_probing,66.9,65.57760748644839,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.tcga_tils.linear_probing,90.4,89.9951991509281,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.tcga_uniform.linear_probing,78.8,73.95528999286904,False,True,pathopress
uni2-h,2025-01-10,1,0,thunder.wilds.linear_probing,98.9,97.01376644064675,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.bach.validation,91.5,80.57071258981583,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.bracs.validation,65.1,61.53572192165551,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.breakhis.validation,85.9,77.67423830316238,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.camelyon16_small.test,84.9,81.04178909436163,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.camelyon16_small.validation,97.3,90.24401878591226,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.consep.validation,63.0,62.464765899662986,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.crc.validation,96.5,94.7011963845018,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.gleason_arvaniti.validation,77.5,74.01508494489293,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.mhist.test,82.4,82.4,True,True,revealed
uni2-h,2025-01-10,1,1,eva.leaderboard.monusac.test,64.2,65.32682082013413,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.panda_small.test,65.7,62.896473001930495,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.panda_small.validation,67.8,67.46621292171372,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.patch_camelyon.test,95.0,92.0773121509067,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.patch_camelyon.validation,94.4,91.51032337973339,False,True,pathopress
uni2-h,2025-01-10,1,1,eva.leaderboard.patch_camelyon_10shot.test,88.5,81.0461260930526,False,True,pathopress
uni2-h,2025-01-10,1,1,hest.ccrcc.gene_expression,63.2,61.745364535577224,False,True,pathopress
uni2-h,2025-01-10,1,1,hest.coad.gene_expression,65.075,63.04019364059242,False,True,pathopress
uni2-h,2025-01-10,1,1,hest.idc.gene_expression,79.49,77.27480360463726,False,True,pathopress
uni2-h,2025-01-10,1,1,hest.lung.gene_expression,77.935,76.70167463053174,False,True,pathopress
uni2-h,2025-01-10,1,1,hest.lymph_idc.gene_expression,63.635,62.24028403936127,False,True,pathopress
uni2-h,2025-01-10,1,1,hest.paad.gene_expression,75.005,72.4770824373766,False,True,pathopress
uni2-h,2025-01-10,1,1,hest.prad.gene_expression,67.845,67.08361701174948,False,True,pathopress
uni2-h,2025-01-10,1,1,hest.read.gene_expression,61.115,57.785967967805114,False,True,pathopress
uni2-h,2025-01-10,1,1,hest.skcm.gene_expression,83.03,78.13079110745919,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.bc_therapy.er-status,71.1,65.92918978402977,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.bc_therapy.grade,75.1,68.91671688144615,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.bc_therapy.her2-status,67.8,67.26727916418665,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.bc_therapy.residual-cancer-burden,59.0,56.3098659727068,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.bcnb.er,91.2,89.88070081748661,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.bcnb.her2,74.7,72.45102985061428,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.bcnb.pr,85.1,82.49277713488503,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.boehmk_.pfs,54.9,49.24471508702917,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.bracs.slidelevel-coarse,83.6,83.01093023286563,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.bracs.slidelevel-fine,79.3,78.09787583546286,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_brca.immune-class,69.4,68.22148881307294,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_brca.pik3ca-mutation,52.3,53.35364591816956,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_brca.tp53-mutation,76.6,75.44904166102546,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_ccrcc.bap1-mutation,69.7,61.59683720968102,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_ccrcc.immune-class,58.2,57.035228228421985,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_ccrcc.os,37.8,51.89617115447493,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_ccrcc.pbrm1-mutation,47.3,46.31202738212865,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_ccrcc.vhl-mutation,45.9,49.76413333813603,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_coad.acvr2a-mutation,79.8,72.74963684861912,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_coad.apc-mutation,72.2,68.29788260272431,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_coad.arid1a-mutation,74.5,77.24606720148957,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_coad.immune-class,61.3,60.210569920461175,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_coad.kras-mutation,67.9,61.80037455657293,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_coad.msi-h,88.4,85.85445058935679,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_coad.pik3ca-mutation,66.8,61.98522004936569,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_coad.setd1b-mutation,80.8,73.10332312725421,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_coad.tp53-mutation,73.4,66.92629005207053,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_gbm.egfr-mutation,61.9,58.98953001366988,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_gbm.immune-class,65.6,63.09658613054463,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_gbm.tp53-mutation,75.2,73.89995125380118,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_hnsc.casp8-mutation,36.6,41.599107628044216,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_hnsc.histologic-grade,79.7,73.89308989993216,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_hnsc.immune-class,61.4,60.79466117392548,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_hnsc.os,59.9,62.09448556885545,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_lscc.arid1a-mutation,36.5,36.692476448078715,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_lscc.histologic-grade,70.8,65.29172144177589,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_lscc.immune-class,67.1,66.4335934547455,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_lscc.keap1-mutation,63.2,56.85411512426549,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_luad.egfr-mutation,78.2,78.37197536005313,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_luad.immune-class,61.3,62.44632766735326,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_luad.kras-mutation,69.9,70.94370728467723,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_luad.os,50.0,48.37714430506003,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_luad.stk11-mutation,85.9,84.1640537363617,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_luad.tp53-mutation,73.1,68.0994436724256,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_ov.immune-class,50.9,52.0665210580416,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_pda.immune-class,53.4,52.76543212257446,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_pda.os,45.7,48.144239496841614,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_pda.smad4-mutation,41.6,47.004053597002795,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_ucec.ctnnb1-mutation,74.8,73.08931478162407,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_ucec.immune-class,60.7,57.79373526517589,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.cptac_ucec.pten-mutation,68.6,62.93696574461572,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.ebrains.diagnosis,98.5,98.04451769766717,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.ebrains.diagnosis-group,99.4,99.125189346902,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.ebrains.idh-status,98.3,97.8871976494747,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.hancook.grading-scc-conventional-keratinizing,72.2,67.4389111979164,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.hancook.grading-scc-conventional-nonkeratinizing,72.7,58.70976685898615,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.hancook.lymphovascular-invasion-l,67.3,63.623385585579435,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.hancook.os-treatment-rdc,50.0,58.134599852072306,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.hancook.perineural-invasion-pn,71.5,70.45150921454878,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.hancook.primarily-metastasis,70.0,64.17799635685638,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.hancook.primary-tumor-site,93.2,90.47957545335123,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.hancook.vascular-invasion-v,68.5,63.98870732269373,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.herroi.response,64.0,61.54833102597609,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.imp.grade,98.7,98.65304539273475,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.mbc_.os,44.3,49.02065149707049,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.mbc_.recist,60.4,59.30162711193065,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.mut-het-rcc.bap1-mutation,89.1,85.40372748195746,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.mut-het-rcc.pbrm1-mutation,83.0,79.75969416723129,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.mut-het-rcc.setd2-mutation,74.2,71.63339844643114,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.nadt.response,65.1,63.10669130329994,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.natbrca.lymphovascular-invasion,56.2,53.45976615487434,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.ovarian.response,67.9,64.12790125357466,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.panda.isup-grade,94.6,93.81425279015663,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.sr386_.braf-mutant-binary,71.2,65.75404946717354,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.sr386_.died-within-5-years,69.0,62.830214812234594,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.sr386_.mmr-loss-binary,86.4,81.95834371653181,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.sr386_.os,62.5,60.0662526119506,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.sr386_.ras-mutant-binary,67.8,60.81079100598616,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.visiomel.relapse-noprev-melanoma,72.2,67.36024656666439,False,True,pathopress
uni2-h,2025-01-10,1,1,pathobench.exaone2025.visiomel.relapse-overall,74.8,73.9020288812738,False,True,pathopress
uni2-h,2025-01-10,1,1,pathorob.camelyon.robustness_index,54.4,24.44912133828933,False,True,pathopress
uni2-h,2025-01-10,1,1,pathorob.nature2026.camelyon.clustering_score,50.3193,54.81688679847454,False,True,pathopress
