model_id,evaluation_id,suite_id,metric,status,normalized_score,native_score_estimate,model_observations,evaluation_observations,method,rank,comparison_rank,comparison_normalized_score,rank_sensitivity_absolute_difference
atlas,eva.leaderboard.bach.validation,eva,balanced_accuracy,imputed,90.931938,0.909319,6,19,logit_zscore_bias_als,1,2,87.861024,3.070915
atlas,eva.leaderboard.bracs.validation,eva,balanced_accuracy,imputed,67.973997,0.679740,6,15,logit_zscore_bias_als,1,2,64.871896,3.102101
atlas,eva.leaderboard.breakhis.validation,eva,balanced_accuracy,imputed,86.051466,0.860515,6,19,logit_zscore_bias_als,1,2,83.234785,2.816681
atlas,eva.leaderboard.camelyon16_small.test,eva,balanced_accuracy,imputed,89.459390,0.894594,6,19,logit_zscore_bias_als,1,2,84.926056,4.533334
atlas,eva.leaderboard.camelyon16_small.validation,eva,balanced_accuracy,imputed,96.395581,0.963956,6,15,logit_zscore_bias_als,1,2,95.602954,0.792627
atlas,eva.leaderboard.consep.validation,eva,dice,imputed,67.322533,0.673225,6,19,logit_zscore_bias_als,1,2,64.476718,2.845815
atlas,eva.leaderboard.crc.validation,eva,balanced_accuracy,imputed,97.232939,0.972329,6,19,logit_zscore_bias_als,1,2,96.505601,0.727338
atlas,eva.leaderboard.gleason_arvaniti.validation,eva,balanced_accuracy,imputed,82.244281,0.822443,6,19,logit_zscore_bias_als,1,2,79.558804,2.685477
atlas,eva.leaderboard.mhist.test,eva,balanced_accuracy,imputed,86.995081,0.869951,6,19,logit_zscore_bias_als,1,2,85.287741,1.707340
atlas,eva.leaderboard.monusac.test,eva,dice,imputed,71.350347,0.713503,6,19,logit_zscore_bias_als,1,2,68.233345,3.117002
atlas,eva.leaderboard.panda_small.test,eva,balanced_accuracy,imputed,71.841975,0.718420,6,19,logit_zscore_bias_als,1,2,66.619590,5.222385
atlas,eva.leaderboard.panda_small.validation,eva,balanced_accuracy,imputed,68.835154,0.688352,6,15,logit_zscore_bias_als,1,2,69.404309,0.569155
atlas,eva.leaderboard.patch_camelyon.test,eva,balanced_accuracy,imputed,95.694576,0.956946,6,19,logit_zscore_bias_als,1,2,94.423759,1.270816
atlas,eva.leaderboard.patch_camelyon.validation,eva,balanced_accuracy,imputed,94.352370,0.943524,6,15,logit_zscore_bias_als,1,2,93.485177,0.867193
atlas,eva.leaderboard.patch_camelyon_10shot.test,eva,balanced_accuracy,imputed,88.833627,0.888336,6,15,logit_zscore_bias_als,1,2,86.089622,2.744005
atlas,hest.ccrcc.gene_expression,hest,pearson_r,imputed,63.889263,0.277785,6,26,logit_zscore_bias_als,1,2,62.933382,0.955880
atlas,hest.coad.gene_expression,hest,pearson_r,imputed,65.855206,0.317104,6,26,logit_zscore_bias_als,1,2,65.110442,0.744764
atlas,hest.idc.gene_expression,hest,pearson_r,imputed,80.204747,0.604095,6,26,logit_zscore_bias_als,1,2,79.401578,0.803169
atlas,hest.lung.gene_expression,hest,pearson_r,imputed,78.920011,0.578400,6,26,logit_zscore_bias_als,1,2,78.324917,0.595094
atlas,hest.lymph_idc.gene_expression,hest,pearson_r,imputed,63.628074,0.272561,6,26,logit_zscore_bias_als,1,2,63.477270,0.150804
atlas,hest.paad.gene_expression,hest,pearson_r,imputed,75.180448,0.503609,6,26,logit_zscore_bias_als,1,2,74.471325,0.709123
atlas,hest.prad.gene_expression,hest,pearson_r,imputed,68.735191,0.374704,6,26,logit_zscore_bias_als,1,2,68.266141,0.469050
atlas,hest.read.gene_expression,hest,pearson_r,imputed,61.323146,0.226463,6,26,logit_zscore_bias_als,1,2,60.221693,1.101453
atlas,hest.skcm.gene_expression,hest,pearson_r,imputed,82.861185,0.657224,6,26,logit_zscore_bias_als,1,2,81.797127,1.064058
atlas,pathobench.exaone2025.bc_therapy.er-status,pathobench,macro-ovr-auc,imputed,71.665534,0.716655,6,7,logit_zscore_bias_als,1,2,70.503352,1.162182
atlas,pathobench.exaone2025.bc_therapy.grade,pathobench,macro-ovr-auc,imputed,74.670425,0.746704,6,7,logit_zscore_bias_als,1,2,73.454435,1.215990
atlas,pathobench.exaone2025.bc_therapy.her2-status,pathobench,macro-ovr-auc,imputed,72.496317,0.724963,6,7,logit_zscore_bias_als,1,2,70.272620,2.223698
atlas,pathobench.exaone2025.bc_therapy.residual-cancer-burden,pathobench,macro-ovr-auc,imputed,60.431670,0.604317,6,7,logit_zscore_bias_als,1,2,59.336535,1.095136
atlas,pathobench.exaone2025.bcnb.er,pathobench,macro-ovr-auc,imputed,92.389800,0.923898,6,7,logit_zscore_bias_als,1,2,91.612529,0.777271
atlas,pathobench.exaone2025.bcnb.her2,pathobench,macro-ovr-auc,imputed,74.196523,0.741965,6,7,logit_zscore_bias_als,1,2,73.659989,0.536535
atlas,pathobench.exaone2025.bcnb.pr,pathobench,macro-ovr-auc,imputed,85.429823,0.854298,6,7,logit_zscore_bias_als,1,2,84.658977,0.770846
atlas,pathobench.exaone2025.boehmk_.pfs,pathobench,cindex,imputed,53.944172,0.539442,6,7,logit_zscore_bias_als,1,2,51.780812,2.163360
atlas,pathobench.exaone2025.bracs.slidelevel-coarse,pathobench,macro-ovr-auc,imputed,86.733188,0.867332,6,7,logit_zscore_bias_als,1,2,85.141651,1.591537
atlas,pathobench.exaone2025.bracs.slidelevel-fine,pathobench,macro-ovr-auc,imputed,81.561189,0.815612,6,7,logit_zscore_bias_als,1,2,80.230488,1.330700
atlas,pathobench.exaone2025.cptac_brca.immune-class,pathobench,macro-ovr-auc,imputed,71.843562,0.718436,6,7,logit_zscore_bias_als,1,2,71.112541,0.731021
atlas,pathobench.exaone2025.cptac_brca.pik3ca-mutation,pathobench,macro-ovr-auc,imputed,57.510457,0.575105,6,7,logit_zscore_bias_als,1,2,55.607122,1.903335
atlas,pathobench.exaone2025.cptac_brca.tp53-mutation,pathobench,macro-ovr-auc,imputed,80.093505,0.800935,6,7,logit_zscore_bias_als,1,2,77.796067,2.297438
atlas,pathobench.exaone2025.cptac_ccrcc.bap1-mutation,pathobench,macro-ovr-auc,imputed,67.084324,0.670843,6,7,logit_zscore_bias_als,1,2,66.155402,0.928922
atlas,pathobench.exaone2025.cptac_ccrcc.immune-class,pathobench,macro-ovr-auc,imputed,59.590998,0.595910,6,7,logit_zscore_bias_als,1,2,58.986736,0.604262
atlas,pathobench.exaone2025.cptac_ccrcc.os,pathobench,cindex,imputed,57.718613,0.577186,6,7,logit_zscore_bias_als,1,2,52.594899,5.123714
atlas,pathobench.exaone2025.cptac_ccrcc.pbrm1-mutation,pathobench,macro-ovr-auc,imputed,48.793025,0.487930,6,7,logit_zscore_bias_als,1,2,47.473861,1.319164
atlas,pathobench.exaone2025.cptac_ccrcc.vhl-mutation,pathobench,macro-ovr-auc,imputed,55.145050,0.551450,6,7,logit_zscore_bias_als,1,2,53.639289,1.505761
atlas,pathobench.exaone2025.cptac_coad.acvr2a-mutation,pathobench,macro-ovr-auc,imputed,81.996462,0.819965,6,7,logit_zscore_bias_als,1,2,80.221384,1.775077
atlas,pathobench.exaone2025.cptac_coad.apc-mutation,pathobench,macro-ovr-auc,imputed,76.427733,0.764277,6,7,logit_zscore_bias_als,1,2,73.755556,2.672177
atlas,pathobench.exaone2025.cptac_coad.arid1a-mutation,pathobench,macro-ovr-auc,imputed,79.611222,0.796112,6,7,logit_zscore_bias_als,1,2,78.640739,0.970483
atlas,pathobench.exaone2025.cptac_coad.immune-class,pathobench,macro-ovr-auc,imputed,63.027186,0.630272,6,7,logit_zscore_bias_als,1,2,61.729871,1.297314
atlas,pathobench.exaone2025.cptac_coad.kras-mutation,pathobench,macro-ovr-auc,imputed,67.498658,0.674987,6,7,logit_zscore_bias_als,1,2,66.603260,0.895397
atlas,pathobench.exaone2025.cptac_coad.msi-h,pathobench,macro-ovr-auc,imputed,91.176014,0.911760,6,7,logit_zscore_bias_als,1,2,89.724232,1.451783
atlas,pathobench.exaone2025.cptac_coad.pik3ca-mutation,pathobench,macro-ovr-auc,imputed,71.348227,0.713482,6,7,logit_zscore_bias_als,1,2,69.888094,1.460133
atlas,pathobench.exaone2025.cptac_coad.setd1b-mutation,pathobench,macro-ovr-auc,imputed,85.732303,0.857323,6,7,logit_zscore_bias_als,1,2,82.673018,3.059285
atlas,pathobench.exaone2025.cptac_coad.tp53-mutation,pathobench,macro-ovr-auc,imputed,74.850395,0.748504,6,7,logit_zscore_bias_als,1,2,72.861178,1.989216
atlas,pathobench.exaone2025.cptac_gbm.egfr-mutation,pathobench,macro-ovr-auc,imputed,66.551476,0.665515,6,7,logit_zscore_bias_als,1,2,64.597886,1.953591
atlas,pathobench.exaone2025.cptac_gbm.immune-class,pathobench,macro-ovr-auc,imputed,66.468926,0.664689,6,7,logit_zscore_bias_als,1,2,64.628178,1.840748
atlas,pathobench.exaone2025.cptac_gbm.tp53-mutation,pathobench,macro-ovr-auc,imputed,78.257849,0.782578,6,7,logit_zscore_bias_als,1,2,76.745697,1.512152
atlas,pathobench.exaone2025.cptac_hnsc.casp8-mutation,pathobench,macro-ovr-auc,imputed,51.216589,0.512166,6,7,logit_zscore_bias_als,1,2,44.902285,6.314304
atlas,pathobench.exaone2025.cptac_hnsc.histologic-grade,pathobench,macro-ovr-auc,imputed,79.109906,0.791099,6,7,logit_zscore_bias_als,1,2,78.342368,0.767539
atlas,pathobench.exaone2025.cptac_hnsc.immune-class,pathobench,macro-ovr-auc,imputed,64.889087,0.648891,6,7,logit_zscore_bias_als,1,2,62.250577,2.638510
atlas,pathobench.exaone2025.cptac_hnsc.os,pathobench,cindex,imputed,70.968428,0.709684,6,7,logit_zscore_bias_als,1,2,67.630867,3.337562
atlas,pathobench.exaone2025.cptac_lscc.arid1a-mutation,pathobench,macro-ovr-auc,imputed,41.983145,0.419831,6,7,logit_zscore_bias_als,1,2,39.797412,2.185733
atlas,pathobench.exaone2025.cptac_lscc.histologic-grade,pathobench,macro-ovr-auc,imputed,72.384306,0.723843,6,7,logit_zscore_bias_als,1,2,70.745506,1.638800
atlas,pathobench.exaone2025.cptac_lscc.immune-class,pathobench,macro-ovr-auc,imputed,70.149768,0.701498,6,7,logit_zscore_bias_als,1,2,69.169141,0.980627
atlas,pathobench.exaone2025.cptac_lscc.keap1-mutation,pathobench,macro-ovr-auc,imputed,64.427496,0.644275,6,7,logit_zscore_bias_als,1,2,63.199032,1.228464
atlas,pathobench.exaone2025.cptac_luad.egfr-mutation,pathobench,macro-ovr-auc,imputed,81.499809,0.814998,6,7,logit_zscore_bias_als,1,2,79.552974,1.946835
atlas,pathobench.exaone2025.cptac_luad.immune-class,pathobench,macro-ovr-auc,imputed,66.342403,0.663424,6,7,logit_zscore_bias_als,1,2,65.227203,1.115200
atlas,pathobench.exaone2025.cptac_luad.kras-mutation,pathobench,macro-ovr-auc,imputed,75.721847,0.757218,6,7,logit_zscore_bias_als,1,2,73.701671,2.020176
atlas,pathobench.exaone2025.cptac_luad.os,pathobench,cindex,imputed,56.740146,0.567401,6,7,logit_zscore_bias_als,1,2,54.051678,2.688468
atlas,pathobench.exaone2025.cptac_luad.stk11-mutation,pathobench,macro-ovr-auc,imputed,85.795600,0.857956,6,7,logit_zscore_bias_als,1,2,85.217235,0.578364
atlas,pathobench.exaone2025.cptac_luad.tp53-mutation,pathobench,macro-ovr-auc,imputed,71.229165,0.712292,6,7,logit_zscore_bias_als,1,2,69.585012,1.644152
atlas,pathobench.exaone2025.cptac_ov.immune-class,pathobench,macro-ovr-auc,imputed,55.435018,0.554350,6,7,logit_zscore_bias_als,1,2,54.375740,1.059278
atlas,pathobench.exaone2025.cptac_pda.immune-class,pathobench,macro-ovr-auc,imputed,54.793142,0.547931,6,7,logit_zscore_bias_als,1,2,53.663395,1.129747
atlas,pathobench.exaone2025.cptac_pda.os,pathobench,cindex,imputed,53.156215,0.531562,6,7,logit_zscore_bias_als,1,2,50.373099,2.783116
atlas,pathobench.exaone2025.cptac_pda.smad4-mutation,pathobench,macro-ovr-auc,imputed,51.527332,0.515273,6,7,logit_zscore_bias_als,1,2,47.762550,3.764782
atlas,pathobench.exaone2025.cptac_ucec.ctnnb1-mutation,pathobench,macro-ovr-auc,imputed,76.663415,0.766634,6,7,logit_zscore_bias_als,1,2,75.587542,1.075873
atlas,pathobench.exaone2025.cptac_ucec.immune-class,pathobench,macro-ovr-auc,imputed,62.605076,0.626051,6,7,logit_zscore_bias_als,1,2,60.251108,2.353968
atlas,pathobench.exaone2025.cptac_ucec.pten-mutation,pathobench,macro-ovr-auc,imputed,71.578001,0.715780,6,7,logit_zscore_bias_als,1,2,68.183362,3.394640
atlas,pathobench.exaone2025.ebrains.diagnosis,pathobench,macro-ovr-auc,imputed,98.523639,0.985236,6,7,logit_zscore_bias_als,1,2,98.331270,0.192369
atlas,pathobench.exaone2025.ebrains.diagnosis-group,pathobench,macro-ovr-auc,imputed,99.509426,0.995094,6,7,logit_zscore_bias_als,1,2,99.401542,0.107883
atlas,pathobench.exaone2025.ebrains.idh-status,pathobench,macro-ovr-auc,imputed,98.687598,0.986876,6,7,logit_zscore_bias_als,1,2,98.302970,0.384628
atlas,pathobench.exaone2025.hancook.grading-scc-conventional-keratinizing,pathobench,macro-ovr-auc,imputed,72.307397,0.723074,6,7,logit_zscore_bias_als,1,2,71.846660,0.460737
atlas,pathobench.exaone2025.hancook.grading-scc-conventional-nonkeratinizing,pathobench,macro-ovr-auc,imputed,75.404911,0.754049,6,7,logit_zscore_bias_als,1,2,73.566608,1.838303
atlas,pathobench.exaone2025.hancook.lymphovascular-invasion-l,pathobench,macro-ovr-auc,imputed,68.280841,0.682808,6,7,logit_zscore_bias_als,1,2,67.543817,0.737025
atlas,pathobench.exaone2025.hancook.os-treatment-rdc,pathobench,cindex,imputed,61.689927,0.616899,6,7,logit_zscore_bias_als,1,2,57.995932,3.693994
atlas,pathobench.exaone2025.hancook.perineural-invasion-pn,pathobench,macro-ovr-auc,imputed,72.705869,0.727059,6,7,logit_zscore_bias_als,1,2,72.457824,0.248045
atlas,pathobench.exaone2025.hancook.primarily-metastasis,pathobench,macro-ovr-auc,imputed,70.368424,0.703684,6,7,logit_zscore_bias_als,1,2,69.095867,1.272557
atlas,pathobench.exaone2025.hancook.primary-tumor-site,pathobench,macro-ovr-auc,imputed,93.594790,0.935948,6,7,logit_zscore_bias_als,1,2,92.701475,0.893315
atlas,pathobench.exaone2025.hancook.vascular-invasion-v,pathobench,macro-ovr-auc,imputed,68.000564,0.680006,6,7,logit_zscore_bias_als,1,2,67.241390,0.759173
atlas,pathobench.exaone2025.herroi.response,pathobench,macro-ovr-auc,imputed,66.238513,0.662385,6,7,logit_zscore_bias_als,1,2,65.808743,0.429770
atlas,pathobench.exaone2025.imp.grade,pathobench,macro-ovr-auc,imputed,99.021124,0.990211,6,7,logit_zscore_bias_als,1,2,98.830318,0.190806
atlas,pathobench.exaone2025.mbc_.os,pathobench,cindex,imputed,53.992610,0.539926,6,7,logit_zscore_bias_als,1,2,52.201897,1.790713
atlas,pathobench.exaone2025.mbc_.recist,pathobench,macro-ovr-auc,imputed,62.307101,0.623071,6,7,logit_zscore_bias_als,1,2,61.606170,0.700931
atlas,pathobench.exaone2025.mut-het-rcc.bap1-mutation,pathobench,macro-ovr-auc,imputed,88.509934,0.885099,6,7,logit_zscore_bias_als,1,2,87.780767,0.729167
atlas,pathobench.exaone2025.mut-het-rcc.pbrm1-mutation,pathobench,macro-ovr-auc,imputed,82.515302,0.825153,6,7,logit_zscore_bias_als,1,2,81.620868,0.894434
atlas,pathobench.exaone2025.mut-het-rcc.setd2-mutation,pathobench,macro-ovr-auc,imputed,73.230858,0.732309,6,7,logit_zscore_bias_als,1,2,72.956274,0.274584
atlas,pathobench.exaone2025.nadt.response,pathobench,macro-ovr-auc,imputed,68.462883,0.684629,6,7,logit_zscore_bias_als,1,2,67.284862,1.178021
atlas,pathobench.exaone2025.natbrca.lymphovascular-invasion,pathobench,macro-ovr-auc,imputed,60.597958,0.605980,6,7,logit_zscore_bias_als,1,2,59.399050,1.198908
atlas,pathobench.exaone2025.ovarian.response,pathobench,macro-ovr-auc,imputed,68.396285,0.683963,6,7,logit_zscore_bias_als,1,2,66.557009,1.839276
atlas,pathobench.exaone2025.panda.isup-grade,pathobench,macro-ovr-auc,imputed,95.251455,0.952515,6,7,logit_zscore_bias_als,1,2,94.790128,0.461327
atlas,pathobench.exaone2025.sr386_.braf-mutant-binary,pathobench,macro-ovr-auc,imputed,74.226402,0.742264,6,7,logit_zscore_bias_als,1,2,73.342785,0.883617
atlas,pathobench.exaone2025.sr386_.died-within-5-years,pathobench,macro-ovr-auc,imputed,68.388347,0.683883,6,7,logit_zscore_bias_als,1,2,67.459219,0.929128
atlas,pathobench.exaone2025.sr386_.mmr-loss-binary,pathobench,macro-ovr-auc,imputed,86.074123,0.860741,6,7,logit_zscore_bias_als,1,2,85.269619,0.804505
atlas,pathobench.exaone2025.sr386_.os,pathobench,cindex,imputed,61.847973,0.618480,6,7,logit_zscore_bias_als,1,2,61.192885,0.655088
atlas,pathobench.exaone2025.sr386_.ras-mutant-binary,pathobench,macro-ovr-auc,imputed,67.751423,0.677514,6,7,logit_zscore_bias_als,1,2,66.816897,0.934526
atlas,pathobench.exaone2025.visiomel.relapse-noprev-melanoma,pathobench,macro-ovr-auc,imputed,72.896022,0.728960,6,7,logit_zscore_bias_als,1,2,72.178594,0.717428
atlas,pathobench.exaone2025.visiomel.relapse-overall,pathobench,macro-ovr-auc,imputed,76.735662,0.767357,6,7,logit_zscore_bias_als,1,2,75.472146,1.263516
atlas,pathobench.threads2025.bcnb.er,pathobench,macro-ovr-auc,imputed,91.025288,0.910253,6,8,logit_zscore_bias_als,1,2,90.179765,0.845523
atlas,pathobench.threads2025.bcnb.her2,pathobench,macro-ovr-auc,imputed,73.859708,0.738597,6,8,logit_zscore_bias_als,1,2,72.912903,0.946805
atlas,pathobench.threads2025.bcnb.pr,pathobench,macro-ovr-auc,imputed,82.823876,0.828239,6,8,logit_zscore_bias_als,1,2,82.270281,0.553595
atlas,pathobench.threads2025.boehmk_.pfs,pathobench,cindex,imputed,53.705988,0.537060,6,8,logit_zscore_bias_als,1,2,52.628759,1.077229
atlas,pathobench.threads2025.bracs.slidelevel-coarse,pathobench,bacc,imputed,65.591437,0.655914,6,8,logit_zscore_bias_als,1,2,63.350923,2.240514
atlas,pathobench.threads2025.bracs.slidelevel-fine,pathobench,bacc,imputed,40.500380,0.405004,6,8,logit_zscore_bias_als,1,2,37.780343,2.720036
atlas,pathobench.threads2025.cptac_brca.pik3ca-mutation,pathobench,macro-ovr-auc,imputed,57.589454,0.575895,6,8,logit_zscore_bias_als,1,2,55.982450,1.607003
atlas,pathobench.threads2025.cptac_brca.tp53-mutation,pathobench,macro-ovr-auc,imputed,81.618212,0.816182,6,8,logit_zscore_bias_als,1,2,79.760296,1.857916
atlas,pathobench.threads2025.cptac_ccrcc.bap1-mutation,pathobench,macro-ovr-auc,imputed,72.613163,0.726132,6,8,logit_zscore_bias_als,1,2,70.251909,2.361254
atlas,pathobench.threads2025.cptac_ccrcc.os,pathobench,cindex,imputed,65.429101,0.654291,6,8,logit_zscore_bias_als,1,2,61.929945,3.499157
atlas,pathobench.threads2025.cptac_ccrcc.pbrm1-mutation,pathobench,macro-ovr-auc,imputed,57.611209,0.576112,6,8,logit_zscore_bias_als,1,2,54.036827,3.574382
atlas,pathobench.threads2025.cptac_coad.kras-mutation,pathobench,macro-ovr-auc,imputed,70.936706,0.709367,6,8,logit_zscore_bias_als,1,2,69.122284,1.814422
atlas,pathobench.threads2025.cptac_coad.tp53-mutation,pathobench,macro-ovr-auc,imputed,70.860739,0.708607,6,8,logit_zscore_bias_als,1,2,69.297227,1.563513
atlas,pathobench.threads2025.cptac_gbm.egfr-mutation,pathobench,macro-ovr-auc,imputed,68.566524,0.685665,6,8,logit_zscore_bias_als,1,2,65.048437,3.518086
atlas,pathobench.threads2025.cptac_gbm.tp53-mutation,pathobench,macro-ovr-auc,imputed,83.253029,0.832530,6,8,logit_zscore_bias_als,1,2,82.087743,1.165286
atlas,pathobench.threads2025.cptac_hnsc.casp8-mutation,pathobench,macro-ovr-auc,imputed,61.973183,0.619732,6,8,logit_zscore_bias_als,1,2,56.553975,5.419208
atlas,pathobench.threads2025.cptac_hnsc.os,pathobench,cindex,imputed,62.677095,0.626771,6,8,logit_zscore_bias_als,1,2,60.079130,2.597965
atlas,pathobench.threads2025.cptac_lscc.arid1a-mutation,pathobench,macro-ovr-auc,imputed,52.345657,0.523457,6,8,logit_zscore_bias_als,1,2,49.200654,3.145003
atlas,pathobench.threads2025.cptac_lscc.keap1-mutation,pathobench,macro-ovr-auc,imputed,68.583128,0.685831,6,8,logit_zscore_bias_als,1,2,66.834191,1.748937
atlas,pathobench.threads2025.cptac_luad.egfr-mutation,pathobench,macro-ovr-auc,imputed,82.238426,0.822384,6,8,logit_zscore_bias_als,1,2,80.601064,1.637362
atlas,pathobench.threads2025.cptac_luad.os,pathobench,cindex,imputed,54.899354,0.548994,6,8,logit_zscore_bias_als,1,2,50.638496,4.260858
atlas,pathobench.threads2025.cptac_luad.stk11-mutation,pathobench,macro-ovr-auc,imputed,87.683761,0.876838,6,8,logit_zscore_bias_als,1,2,86.157640,1.526121
atlas,pathobench.threads2025.cptac_luad.tp53-mutation,pathobench,macro-ovr-auc,imputed,75.146629,0.751466,6,8,logit_zscore_bias_als,1,2,73.545407,1.601222
atlas,pathobench.threads2025.cptac_pda.os,pathobench,cindex,imputed,55.830906,0.558309,6,8,logit_zscore_bias_als,1,2,53.295583,2.535323
atlas,pathobench.threads2025.cptac_pda.smad4-mutation,pathobench,macro-ovr-auc,imputed,54.413477,0.544135,6,8,logit_zscore_bias_als,1,2,51.105450,3.308027
atlas,pathobench.threads2025.ebrains.diagnosis,pathobench,bacc,imputed,75.096755,0.750968,6,8,logit_zscore_bias_als,1,2,73.340234,1.756521
atlas,pathobench.threads2025.ebrains.diagnosis-group,pathobench,bacc,imputed,91.458429,0.914584,6,8,logit_zscore_bias_als,1,2,90.018226,1.440203
atlas,pathobench.threads2025.imp.grade,pathobench,weighted_kappa,imputed,96.014225,0.920284,6,8,logit_zscore_bias_als,1,2,95.562807,0.451417
atlas,pathobench.threads2025.mbc_.os,pathobench,cindex,imputed,52.610243,0.526102,6,8,logit_zscore_bias_als,1,2,50.713421,1.896822
atlas,pathobench.threads2025.mbc_.recist,pathobench,weighted_kappa,imputed,59.602477,0.192050,6,8,logit_zscore_bias_als,1,2,57.594111,2.008367
atlas,pathobench.threads2025.mut-het-rcc.bap1-mutation,pathobench,macro-ovr-auc,imputed,87.875367,0.878754,6,8,logit_zscore_bias_als,1,2,87.345625,0.529742
atlas,pathobench.threads2025.mut-het-rcc.pbrm1-mutation,pathobench,macro-ovr-auc,imputed,82.278120,0.822781,6,8,logit_zscore_bias_als,1,2,81.207039,1.071080
atlas,pathobench.threads2025.mut-het-rcc.setd2-mutation,pathobench,macro-ovr-auc,imputed,73.136260,0.731363,6,8,logit_zscore_bias_als,1,2,72.315238,0.821022
atlas,pathobench.threads2025.nadt.response,pathobench,macro-ovr-auc,imputed,66.266722,0.662667,6,8,logit_zscore_bias_als,1,2,63.286825,2.979897
atlas,pathobench.threads2025.natbrca.lymphovascular-invasion,pathobench,macro-ovr-auc,imputed,67.328621,0.673286,6,8,logit_zscore_bias_als,1,2,64.513321,2.815299
atlas,pathobench.threads2025.ovarian.response,pathobench,macro-ovr-auc,imputed,72.644063,0.726441,6,8,logit_zscore_bias_als,1,2,68.396605,4.247458
atlas,pathobench.threads2025.panda.isup-grade,pathobench,weighted_kappa,imputed,95.622193,0.912444,6,8,logit_zscore_bias_als,1,2,94.816216,0.805977
atlas,pathobench.threads2025.sr386_.braf-mutant-binary,pathobench,macro-ovr-auc,imputed,71.411484,0.714115,6,8,logit_zscore_bias_als,1,2,69.775887,1.635597
atlas,pathobench.threads2025.sr386_.died-within-5-years,pathobench,macro-ovr-auc,imputed,66.733767,0.667338,6,8,logit_zscore_bias_als,1,2,65.986422,0.747345
atlas,pathobench.threads2025.sr386_.mmr-loss-binary,pathobench,macro-ovr-auc,imputed,89.395099,0.893951,6,8,logit_zscore_bias_als,1,2,88.082646,1.312452
atlas,pathobench.threads2025.sr386_.os,pathobench,cindex,imputed,62.431042,0.624310,6,8,logit_zscore_bias_als,1,2,61.752076,0.678965
atlas,pathobench.threads2025.sr386_.ras-mutant-binary,pathobench,macro-ovr-auc,imputed,62.598307,0.625983,6,8,logit_zscore_bias_als,1,2,61.689090,0.909217
atlas,pathorob.camelyon.robustness_index,pathorob,robustness_index,observed,78.500000,0.785000,6,20,logit_zscore_bias_als,1,2,,
atlas,pathorob.nature2026.camelyon.clustering_score,pathorob,clustering_score,observed,83.331500,83.331500,6,20,logit_zscore_bias_als,1,2,,
atlas,pathorob.nature2026.tcga_4x4.clustering_score,pathorob,clustering_score,observed,73.057300,73.057300,6,20,logit_zscore_bias_als,1,2,,
atlas,pathorob.nature2026.tolkach_esca.clustering_score,pathorob,clustering_score,observed,94.195000,94.195000,6,20,logit_zscore_bias_als,1,2,,
atlas,pathorob.tcga_2x2.robustness_index,pathorob,robustness_index,observed,82.600000,0.826000,6,20,logit_zscore_bias_als,1,2,,
atlas,pathorob.tolkach_esca.robustness_index,pathorob,robustness_index,observed,93.800000,0.938000,6,20,logit_zscore_bias_als,1,2,,
atlas,thunder.bach.linear_probing,thunder,f1,imputed,83.095920,83.095920,6,32,logit_zscore_bias_als,1,2,78.694249,4.401671
atlas,thunder.bracs.linear_probing,thunder,f1,imputed,65.266561,65.266561,6,32,logit_zscore_bias_als,1,2,62.917625,2.348936
atlas,thunder.break_his.linear_probing,thunder,f1,imputed,78.409077,78.409077,6,32,logit_zscore_bias_als,1,2,74.378420,4.030657
atlas,thunder.ccrcc.linear_probing,thunder,f1,imputed,93.284758,93.284758,6,32,logit_zscore_bias_als,1,2,91.354622,1.930136
atlas,thunder.crc.linear_probing,thunder,f1,imputed,95.544001,95.544001,6,32,logit_zscore_bias_als,1,2,94.527945,1.016057
atlas,thunder.esca.linear_probing,thunder,f1,imputed,87.777003,87.777003,6,32,logit_zscore_bias_als,1,2,84.999737,2.777266
atlas,thunder.mhist.linear_probing,thunder,f1,imputed,82.989939,82.989939,6,32,logit_zscore_bias_als,1,2,82.421543,0.568396
atlas,thunder.patch_camelyon.linear_probing,thunder,f1,imputed,94.977915,94.977915,6,32,logit_zscore_bias_als,1,2,93.803454,1.174461
atlas,thunder.spider_breast.linear_probing,thunder,f1,imputed,89.216477,89.216477,6,32,logit_zscore_bias_als,1,2,87.098234,2.118243
atlas,thunder.spider_colorectal.linear_probing,thunder,f1,imputed,91.741155,91.741155,6,32,logit_zscore_bias_als,1,2,90.559252,1.181903
atlas,thunder.spider_skin.linear_probing,thunder,f1,imputed,93.772371,93.772371,6,32,logit_zscore_bias_als,1,2,92.083762,1.688609
atlas,thunder.spider_thorax.linear_probing,thunder,f1,imputed,95.694330,95.694330,6,32,logit_zscore_bias_als,1,2,94.637401,1.056929
atlas,thunder.tcga_crc_msi.linear_probing,thunder,f1,imputed,70.729204,70.729204,6,32,logit_zscore_bias_als,1,2,67.678352,3.050852
atlas,thunder.tcga_tils.linear_probing,thunder,f1,imputed,92.082221,92.082221,6,32,logit_zscore_bias_als,1,2,91.042737,1.039484
atlas,thunder.tcga_uniform.linear_probing,thunder,f1,imputed,84.836904,84.836904,6,32,logit_zscore_bias_als,1,2,80.215881,4.621023
atlas,thunder.wilds.linear_probing,thunder,f1,imputed,98.715907,98.715907,6,32,logit_zscore_bias_als,1,2,97.978312,0.737595
chief-patch-mean,eva.leaderboard.bach.validation,eva,balanced_accuracy,imputed,77.925219,0.779252,42,19,logit_zscore_bias_als,1,2,79.133383,1.208163
